trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.5, 'e': 0.9268000000000081}",20,0,-116.63329211982143,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
184,False,"{'a': 0.5, 'e': 0.9264000000000081}",20,7,-76.05659292117991,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 1}",1
185,False,"{'a': 0.5, 'e': 0.9260000000000081}",25,0,-144.69359501263742,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
186,False,"{'a': 0.5, 'e': 0.9256000000000082}",25,0,-113.26462770021675,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.9252000000000082}",25,15,-47.167015816300975,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
188,False,"{'a': 0.5, 'e': 0.9248000000000083}",20,0,-75.03885557862044,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.9244000000000083}",30,0,-216.7456339563337,"{0: 18, 1: 1, 2: 5, 3: 3, 4: 3}",0
190,False,"{'a': 0.5, 'e': 0.9240000000000084}",30,0,-191.95744910798027,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
191,False,"{'a': 0.5, 'e': 0.9236000000000084}",20,0,-171.01533044427674,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
192,False,"{'a': 0.5, 'e': 0.9232000000000085}",25,0,-157.61403535191232,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
193,False,"{'a': 0.5, 'e': 0.9228000000000085}",25,3,-147.28619435687966,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 2}",1
194,False,"{'a': 0.5, 'e': 0.9224000000000085}",25,0,-130.49777704091304,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.9220000000000086}",30,0,-134.96228615590732,"{0: 17, 1: 5, 2: 5, 3: 2, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.9216000000000086}",25,0,-106.68137927880674,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.9212000000000087}",20,0,-31.209556949323954,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.9208000000000087}",20,10,-4.335933919579917,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.9204000000000088}",20,0,-72.03597915298346,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.9200000000000088}",20,0,-88.09935803095783,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
201,False,"{'a': 0.5, 'e': 0.9196000000000089}",25,0,-179.5291280453825,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
202,False,"{'a': 0.5, 'e': 0.9192000000000089}",30,0,-129.2988929814732,"{0: 18, 1: 6, 2: 4, 3: 0, 4: 2}",0
203,False,"{'a': 0.5, 'e': 0.9188000000000089}",20,0,-156.94308376578635,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
204,False,"{'a': 0.5, 'e': 0.918400000000009}",20,0,-134.97320898073454,"{0: 9, 1: 6, 2: 2, 3: 1, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.918000000000009}",35,18,-30.528018538815385,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.9176000000000091}",20,0,-75.92943753426543,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
207,False,"{'a': 0.5, 'e': 0.9172000000000091}",20,0,-119.81835707154563,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.9168000000000092}",20,0,-236.51872217483273,"{0: 7, 1: 1, 2: 8, 3: 0, 4: 4}",0
209,False,"{'a': 0.5, 'e': 0.9164000000000092}",30,14,11.519557850258877,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.9160000000000093}",25,0,-245.52207152630953,"{0: 12, 1: 1, 2: 6, 3: 2, 4: 4}",0
211,False,"{'a': 0.5, 'e': 0.9156000000000093}",25,0,-64.7772079268761,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.9152000000000093}",20,0,-138.26573682081246,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.9148000000000094}",30,0,-191.96130696750294,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 3}",0
214,False,"{'a': 0.5, 'e': 0.9144000000000094}",30,0,-89.5797970058943,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
215,False,"{'a': 0.5, 'e': 0.9140000000000095}",20,0,-87.16814106698456,"{0: 12, 1: 1, 2: 4, 3: 3, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.9136000000000095}",30,5,-187.72399181919215,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",1
217,False,"{'a': 0.5, 'e': 0.9132000000000096}",20,0,-98.48182389344106,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.9128000000000096}",25,1,-112.14696130214796,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 2}",1
219,False,"{'a': 0.5, 'e': 0.9124000000000096}",25,0,-156.2551670853954,"{0: 13, 1: 0, 2: 9, 3: 2, 4: 1}",0
220,False,"{'a': 0.5, 'e': 0.9120000000000097}",20,0,-135.90867690639652,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
221,False,"{'a': 0.5, 'e': 0.9116000000000097}",25,0,-103.45207434605572,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.9112000000000098}",20,0,-10.774007173851857,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.9108000000000098}",20,0,-148.83663276218613,"{0: 8, 1: 4, 2: 4, 3: 3, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.9104000000000099}",25,0,-77.23136277540904,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
225,False,"{'a': 0.5, 'e': 0.9100000000000099}",30,11,-107.37260232690475,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 1}",1
226,False,"{'a': 0.5, 'e': 0.90960000000001}",20,0,-163.02369016592283,"{0: 8, 1: 4, 2: 5, 3: 1, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.90920000000001}",20,0,-103.99690786883205,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
228,False,"{'a': 0.5, 'e': 0.90880000000001}",35,0,-217.95330364267136,"{0: 19, 1: 4, 2: 8, 3: 1, 4: 3}",0
229,False,"{'a': 0.5, 'e': 0.9084000000000101}",20,5,-41.371750745983725,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.9080000000000101}",25,0,-150.10879113534335,"{0: 12, 1: 1, 2: 10, 3: 1, 4: 1}",0
231,False,"{'a': 0.5, 'e': 0.9076000000000102}",25,0,-85.30256333826776,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
232,False,"{'a': 0.5, 'e': 0.9072000000000102}",20,0,-72.29006481189845,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
233,False,"{'a': 0.5, 'e': 0.9068000000000103}",30,21,-18.857033747728003,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.9064000000000103}",25,0,-164.33542749230395,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
235,False,"{'a': 0.5, 'e': 0.9060000000000104}",30,0,-127.30873361006356,"{0: 15, 1: 7, 2: 7, 3: 0, 4: 1}",0
236,False,"{'a': 0.5, 'e': 0.9056000000000104}",35,0,-154.33004777704284,"{0: 23, 1: 3, 2: 5, 3: 2, 4: 2}",0
237,False,"{'a': 0.5, 'e': 0.9052000000000104}",20,0,-85.93725832979946,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
238,False,"{'a': 0.5, 'e': 0.9048000000000105}",20,0,-55.176561749915194,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.9044000000000105}",20,0,-102.6533876900637,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
240,False,"{'a': 0.5, 'e': 0.9040000000000106}",30,0,-101.9261067087469,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
241,False,"{'a': 0.5, 'e': 0.9036000000000106}",20,0,-60.88529275046398,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
242,False,"{'a': 0.5, 'e': 0.9032000000000107}",30,0,-42.842119506615425,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.9028000000000107}",20,0,-63.08527003720219,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
244,False,"{'a': 0.5, 'e': 0.9024000000000107}",20,0,-111.16067888558557,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
245,False,"{'a': 0.5, 'e': 0.9020000000000108}",20,0,-93.59362596801407,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.9016000000000108}",25,0,-104.8531015941163,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.9012000000000109}",20,0,-70.01814543588304,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",1
248,False,"{'a': 0.5, 'e': 0.9008000000000109}",20,0,-88.44068945480417,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
249,False,"{'a': 0.5, 'e': 0.900400000000011}",20,0,-88.21762241106518,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.900000000000011}",30,0,-125.20833352805721,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
251,False,"{'a': 0.5, 'e': 0.8996000000000111}",20,1,-71.18917604370328,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.8992000000000111}",20,1,-168.33851523546213,"{0: 8, 1: 2, 2: 5, 3: 2, 4: 2}",1
253,False,"{'a': 0.5, 'e': 0.8988000000000111}",30,0,-225.00809613767336,"{0: 17, 1: 2, 2: 5, 3: 3, 4: 3}",0
254,False,"{'a': 0.5, 'e': 0.8984000000000112}",20,0,-29.205357604082593,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.8980000000000112}",25,0,-137.21754421673654,"{0: 11, 1: 6, 2: 7, 3: 0, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.8976000000000113}",25,0,-133.00175665474566,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.8972000000000113}",25,0,-33.19829067644914,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.8968000000000114}",25,0,-121.39461516967269,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
259,False,"{'a': 0.5, 'e': 0.8964000000000114}",25,0,-168.71688116046778,"{0: 12, 1: 2, 2: 9, 3: 0, 4: 2}",0
260,False,"{'a': 0.5, 'e': 0.8960000000000115}",30,0,-99.86587671404246,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
261,False,"{'a': 0.5, 'e': 0.8956000000000115}",25,0,-174.90977572093942,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
262,False,"{'a': 0.5, 'e': 0.8952000000000115}",30,0,-126.07819977130428,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
263,False,"{'a': 0.5, 'e': 0.8948000000000116}",25,0,-178.97821991965645,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
264,False,"{'a': 0.5, 'e': 0.8944000000000116}",20,0,-108.26438042878877,"{0: 12, 1: 5, 2: 0, 3: 1, 4: 2}",0
265,False,"{'a': 0.5, 'e': 0.8940000000000117}",20,0,-111.15479234574809,"{0: 11, 1: 6, 2: 1, 3: 0, 4: 2}",0
266,False,"{'a': 0.5, 'e': 0.8936000000000117}",30,14,-69.74273723882615,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 1}",1
267,False,"{'a': 0.5, 'e': 0.8932000000000118}",25,5,-98.39717386191639,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",1
268,False,"{'a': 0.5, 'e': 0.8928000000000118}",25,0,-171.56715737280587,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
269,False,"{'a': 0.5, 'e': 0.8924000000000119}",20,0,-133.21040722667482,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
270,False,"{'a': 0.5, 'e': 0.8920000000000119}",25,0,-136.31663179163328,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
271,False,"{'a': 0.5, 'e': 0.8916000000000119}",30,0,-107.17651648506391,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
272,False,"{'a': 0.5, 'e': 0.891200000000012}",20,11,-4.4000691538511365,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.890800000000012}",25,0,-102.82905146634599,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
274,False,"{'a': 0.5, 'e': 0.8904000000000121}",30,0,-100.05113304659247,"{0: 22, 1: 3, 2: 2, 3: 2, 4: 1}",0
275,False,"{'a': 0.5, 'e': 0.8900000000000121}",20,2,-57.85598128659325,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 1}",1
276,False,"{'a': 0.5, 'e': 0.8896000000000122}",25,0,4.899334925628809,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.8892000000000122}",25,0,-180.81661739381093,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 3}",0
278,False,"{'a': 0.5, 'e': 0.8888000000000122}",25,0,-63.85351988137488,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.8884000000000123}",25,0,-146.61999883156273,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
280,False,"{'a': 0.5, 'e': 0.8880000000000123}",20,0,-132.5438573863154,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
281,False,"{'a': 0.5, 'e': 0.8876000000000124}",30,0,-119.91949697016977,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
282,False,"{'a': 0.5, 'e': 0.8872000000000124}",25,0,-119.46974639381564,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
283,False,"{'a': 0.5, 'e': 0.8868000000000125}",20,0,-97.95240381211786,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
284,False,"{'a': 0.5, 'e': 0.8864000000000125}",20,0,-155.44174463480624,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
285,False,"{'a': 0.5, 'e': 0.8860000000000126}",20,0,-51.42308403845515,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
286,False,"{'a': 0.5, 'e': 0.8856000000000126}",25,0,-53.15371137410633,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.8852000000000126}",30,0,-134.46553876834153,"{0: 18, 1: 6, 2: 2, 3: 3, 4: 1}",0
288,False,"{'a': 0.5, 'e': 0.8848000000000127}",30,0,-101.99844177282408,"{0: 19, 1: 5, 2: 4, 3: 1, 4: 1}",0
289,False,"{'a': 0.5, 'e': 0.8844000000000127}",25,0,-49.75307461022223,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.8840000000000128}",25,0,-148.54254115824986,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
291,False,"{'a': 0.5, 'e': 0.8836000000000128}",35,0,-154.20223690293207,"{0: 25, 1: 0, 2: 6, 3: 2, 4: 2}",0
292,False,"{'a': 0.5, 'e': 0.8832000000000129}",20,0,-132.0231032052595,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
293,False,"{'a': 0.5, 'e': 0.8828000000000129}",25,0,-146.81642463432613,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
294,False,"{'a': 0.5, 'e': 0.882400000000013}",20,0,-108.37623191283839,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",1
295,False,"{'a': 0.5, 'e': 0.882000000000013}",20,0,-129.3300772063937,"{0: 14, 1: 1, 2: 0, 3: 3, 4: 2}",0
296,False,"{'a': 0.5, 'e': 0.881600000000013}",25,0,-100.54422185174137,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
297,False,"{'a': 0.5, 'e': 0.8812000000000131}",20,0,-18.503792256765266,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
298,False,"{'a': 0.5, 'e': 0.8808000000000131}",20,0,-149.40718873303678,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
299,False,"{'a': 0.5, 'e': 0.8804000000000132}",20,0,-104.32241123848257,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
300,False,"{'a': 0.5, 'e': 0.8800000000000132}",20,0,-70.93544203835162,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
301,False,"{'a': 0.5, 'e': 0.8796000000000133}",20,0,-90.45615409134119,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.8792000000000133}",25,12,-42.46992432814261,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
303,False,"{'a': 0.5, 'e': 0.8788000000000133}",25,0,-115.35568500765064,"{0: 13, 1: 4, 2: 5, 3: 3, 4: 0}",0
304,False,"{'a': 0.5, 'e': 0.8784000000000134}",20,2,-101.11087424384783,"{0: 10, 1: 6, 2: 0, 3: 0, 4: 2}",1
305,False,"{'a': 0.5, 'e': 0.8780000000000134}",20,0,-126.18585027980444,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
306,False,"{'a': 0.5, 'e': 0.8776000000000135}",30,2,-148.86138331030165,"{0: 15, 1: 5, 2: 6, 3: 0, 4: 2}",1
307,False,"{'a': 0.5, 'e': 0.8772000000000135}",20,0,-131.54003575985834,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 3}",0
308,False,"{'a': 0.5, 'e': 0.8768000000000136}",25,0,-165.77681885333658,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
309,False,"{'a': 0.5, 'e': 0.8764000000000136}",20,0,-44.591835979592354,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.8760000000000137}",30,13,-54.89447669830519,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.8756000000000137}",20,12,0.3269821685707872,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.8752000000000137}",20,0,-223.79330093664453,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 4}",0
313,False,"{'a': 0.5, 'e': 0.8748000000000138}",20,0,-46.08875153823179,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
314,False,"{'a': 0.5, 'e': 0.8744000000000138}",25,0,-57.84016448448196,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
315,False,"{'a': 0.5, 'e': 0.8740000000000139}",20,0,-151.18825898743611,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
316,False,"{'a': 0.5, 'e': 0.8736000000000139}",20,12,-39.711084315530194,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
317,False,"{'a': 0.5, 'e': 0.873200000000014}",25,0,-103.34410984828466,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
318,False,"{'a': 0.5, 'e': 0.872800000000014}",20,0,-146.0980345784204,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
319,False,"{'a': 0.5, 'e': 0.872400000000014}",20,0,-32.74015747883061,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
320,False,"{'a': 0.5, 'e': 0.8720000000000141}",20,7,-52.87358345356654,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
321,False,"{'a': 0.5, 'e': 0.8716000000000141}",20,0,-92.38165040457956,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.8712000000000142}",30,0,-128.96829505467542,"{0: 18, 1: 6, 2: 4, 3: 0, 4: 2}",0
323,False,"{'a': 0.5, 'e': 0.8708000000000142}",30,0,-57.92625623749734,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.8704000000000143}",20,4,-68.02538215573996,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 1}",1
325,False,"{'a': 0.5, 'e': 0.8700000000000143}",20,0,-130.08236611249026,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
326,False,"{'a': 0.5, 'e': 0.8696000000000144}",20,13,4.070848719428998,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.8692000000000144}",20,0,-168.6997671871255,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
328,False,"{'a': 0.5, 'e': 0.8688000000000144}",25,0,-60.72619339002041,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.8684000000000145}",35,8,-159.61860189293904,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 3}",1
330,False,"{'a': 0.5, 'e': 0.8680000000000145}",20,0,-75.60173146948885,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.8676000000000146}",20,0,-90.17660372498014,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
332,False,"{'a': 0.5, 'e': 0.8672000000000146}",20,11,-92.89670761450388,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 2}",1
333,False,"{'a': 0.5, 'e': 0.8668000000000147}",25,11,-49.35418118015238,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.8664000000000147}",20,0,-134.8339447877565,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
335,False,"{'a': 0.5, 'e': 0.8660000000000148}",20,12,-26.769794603003522,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
336,False,"{'a': 0.5, 'e': 0.8656000000000148}",30,0,-202.70099405502788,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 3}",0
337,False,"{'a': 0.5, 'e': 0.8652000000000148}",20,11,-61.13598516893896,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 1}",1
338,False,"{'a': 0.5, 'e': 0.8648000000000149}",20,0,-103.68634976750073,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",1
339,False,"{'a': 0.5, 'e': 0.8644000000000149}",25,0,-55.75838425317655,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.864000000000015}",25,0,-85.37933832696399,"{0: 16, 1: 6, 2: 1, 3: 1, 4: 1}",0
341,False,"{'a': 0.5, 'e': 0.863600000000015}",30,0,-79.44674157779951,"{0: 19, 1: 2, 2: 9, 3: 0, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.8632000000000151}",20,0,-57.912490260691165,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
343,False,"{'a': 0.5, 'e': 0.8628000000000151}",25,0,-156.4018013681505,"{0: 12, 1: 4, 2: 5, 3: 3, 4: 1}",0
344,False,"{'a': 0.5, 'e': 0.8624000000000152}",25,0,-58.27491437610835,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
345,False,"{'a': 0.5, 'e': 0.8620000000000152}",20,6,-48.04043388732611,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
346,False,"{'a': 0.5, 'e': 0.8616000000000152}",25,13,-2.835179863302101,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.8612000000000153}",20,0,-72.0474102799374,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
348,False,"{'a': 0.5, 'e': 0.8608000000000153}",25,0,-99.96636755451566,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
349,False,"{'a': 0.5, 'e': 0.8604000000000154}",30,0,-62.08739133178369,"{0: 22, 1: 0, 2: 8, 3: 0, 4: 0}",0
350,False,"{'a': 0.5, 'e': 0.8600000000000154}",20,10,-51.57878291318187,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
351,False,"{'a': 0.5, 'e': 0.8596000000000155}",30,0,-203.69332374856612,"{0: 16, 1: 5, 2: 4, 3: 2, 4: 3}",0
352,False,"{'a': 0.5, 'e': 0.8592000000000155}",30,0,-237.42121147238797,"{0: 17, 1: 0, 2: 8, 3: 1, 4: 4}",0
353,False,"{'a': 0.5, 'e': 0.8588000000000156}",25,0,-132.83577131239863,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
354,False,"{'a': 0.5, 'e': 0.8584000000000156}",25,0,-62.09481070494307,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.8580000000000156}",25,0,-118.99339026163082,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
356,False,"{'a': 0.5, 'e': 0.8576000000000157}",20,5,-68.2890735887428,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
357,False,"{'a': 0.5, 'e': 0.8572000000000157}",30,0,-174.01395182913458,"{0: 17, 1: 5, 2: 5, 3: 0, 4: 3}",0
358,False,"{'a': 0.5, 'e': 0.8568000000000158}",25,0,-93.08717597524333,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
359,False,"{'a': 0.5, 'e': 0.8564000000000158}",30,9,-65.77241926156537,"{0: 13, 1: 2, 2: 5, 3: 1, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.8560000000000159}",20,0,-65.03736369883639,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
361,False,"{'a': 0.5, 'e': 0.8556000000000159}",20,0,-173.58985866503494,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
362,False,"{'a': 0.5, 'e': 0.855200000000016}",20,12,-12.807027296626234,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.854800000000016}",25,0,-53.72840700222496,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
364,False,"{'a': 0.5, 'e': 0.854400000000016}",25,7,-16.13070941523884,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.8540000000000161}",25,6,-141.83488897617966,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 3}",1
366,False,"{'a': 0.5, 'e': 0.8536000000000161}",20,0,-100.67625236763769,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
